icio,group,year,total_value,group_total_consumption_share,pc_value,group_size
D27,Highest 20 percent,2020,87626.31,0.4355672393474621,3.3530903455401218,26133
D27,Lowest 20 percent,2020,15349.396,0.07629779276761714,0.5837382011789314,26295
D27,Second 20 percent,2020,21924.962,0.1089831943298538,0.8346643063803868,26268
D27,Third 20 percent,2020,32151.484000000004,0.15981653371920032,1.2210969996202052,26330
D29T30,Fourth 20 percent,2020,159976.083,0.26962510446669613,6.103860620397574,26209
D29T30,Highest 20 percent,2020,217894.448,0.3672412288323942,8.33790410591972,26133
D29T30,Lowest 20 percent,2020,48753.80100000001,0.08217008718592964,1.8541091842555621,26295
D29T30,Second 20 percent,2020,60185.479999999996,0.10143714002785184,2.2912090756814374,26268
D29T30,Third 20 percent,2020,106518.036,0.17952643948712818,4.0455007975693125,26330
D31T33,Fourth 20 percent,2020,16543.836,0.236,0.6312272883360678,26209
D31T33,Highest 20 percent,2020,28601.208,0.408,1.094447939386982,26133
D31T33,Lowest 20 percent,2020,5467.878,0.078,0.20794363947518538,26295
D31T33,Second 20 percent,2020,8482.221,0.121,0.3229108040201005,26268
D31T33,Third 20 percent,2020,11005.857,0.157,0.41799684770224077,26330
D35,Fourth 20 percent,2020,54719.064000000006,0.21612332463789394,2.087796711053455,26209
D35,Highest 20 percent,2020,67082.091,0.2649534453034822,2.5669494891516473,26133
D35,Lowest 20 percent,2020,38033.700000000004,0.15022131395157393,1.4464232743867658,26295
D35,Second 20 percent,2020,43969.041,0.1736640692914606,1.6738632937414344,26268
D35,Third 20 percent,2020,49380.549000000006,0.19503784681558933,1.875448120015192,26330
D45T47,Fourth 20 percent,2020,28164.92,0.244,1.0746277996108207,26209
D45T47,Highest 20 percent,2020,36706.74,0.318,1.4046125588336584,26133
D45T47,Lowest 20 percent,2020,10388.7,0.09000000000000001,0.3950827153451227,26295
D45T47,Second 20 percent,2020,17891.65,0.155,0.6811196132176032,26268
D45T47,Third 20 percent,2020,22277.99,0.193,0.8461067223699203,26330
D53,Fourth 20 percent,2020,3913.381,0.22899999999999998,0.14931439581823036,26209
D53,Highest 20 percent,2020,6049.505999999999,0.354,0.2314891516473424,26133
D53,Lowest 20 percent,2020,2238.659,0.131,0.08513629967674463,26295
D53,Second 20 percent,2020,2307.015,0.13499999999999998,0.08782606212882595,26268
D53,Third 20 percent,2020,2580.439,0.151,0.0980037599696164,26330
D58T60,Fourth 20 percent,2020,31866.731,0.2085386401371499,1.2158697775573277,26209
D58T60,Highest 20 percent,2020,50249.568,0.32883751327361577,1.9228396280564803,26133
D58T60,Lowest 20 percent,2020,18733.797000000002,0.12259558569046253,0.7124471192241872,26295
D58T60,Second 20 percent,2020,23742.067,0.15537013715731,0.9038399192934369,26268
D58T60,Third 20 percent,2020,28217.556000000004,0.18465812374146176,1.0716884162552223,26330
D61,Fourth 20 percent,2020,45559.845,0.24100000000000002,1.7383282460223588,26209
D61,Highest 20 percent,2020,54823.05,0.29000000000000004,2.097847549075881,26133
D61,Lowest 20 percent,2020,21740.175,0.11499999999999999,0.8267798060467769,26295
D61,Second 20 percent,2020,29680.065,0.157,1.1298943581544083,26268
D61,Third 20 percent,2020,37241.865,0.19699999999999998,1.4144270793771363,26330
D64T66,Fourth 20 percent,2020,395680.494,0.25031989654123565,15.097122896714868,26209
D64T66,Highest 20 percent,2020,778585.095,0.49255736227661534,29.793177017564,26133
D64T66,Lowest 20 percent,2020,59821.364,0.03784487199774776,2.2750090891804526,26295
D64T66,Second 20 percent,2020,124644.552,0.07885405480986048,4.7451100959342165,26268
D64T66,Third 20 percent,2020,221967.83000000002,0.14042381437454077,8.430225218382075,26330
D68,Fourth 20 percent,2020,198940.906,0.20249599267355042,7.590556907932389,26209
D68,Highest 20 percent,2020,274874.603,0.27978662968003715,10.518294991007538,26133
D68,Lowest 20 percent,2020,149574.429,0.1522473335822372,5.688322076440388,26295
D68,Second 20 percent,2020,175201.894,0.17833276301564727,6.669784300289326,26268
D68,Third 20 percent,2020,183851.837,0.18713728104852798,6.982599202430688,26330
D77T82,Fourth 20 percent,2020,23685.522,0.23800000000000002,0.9037171200732573,26209
D77T82,Highest 20 percent,2020,38613.371999999996,0.38799999999999996,1.477571346573298,26133
D77T82,Lowest 20 percent,2020,7563.4439999999995,0.076,0.287638106103822,26295
D77T82,Second 20 percent,2020,12141.317999999997,0.12199999999999997,0.4622094563727729,26268
D77T82,Third 20 percent,2020,17515.344,0.17600000000000002,0.6652238511203951,26330
D85,Fourth 20 percent,2020,29701.97,0.17800000000000002,1.1332736846121563,26209
D85,Highest 20 percent,2020,92943.805,0.5569999999999999,3.5565685149045265,26133
D85,Lowest 20 percent,2020,16686.5,0.1,0.6345883247765735,26295
D85,Second 20 percent,2020,9511.305,0.057,0.362087140246688,26268
D85,Third 20 percent,2020,18021.420000000002,0.10800000000000001,0.6844443600455754,26330
D86T88,Fourth 20 percent,2020,161866.45500000002,0.2382853447219902,6.175987447060171,26209
D86T88,Highest 20 percent,2020,213335.191,0.31405302308478067,8.163440515822906,26133
D86T88,Lowest 20 percent,2020,70040.857,0.1031078969071672,2.6636568549153834,26295
D86T88,Second 20 percent,2020,104668.04800000001,0.15408295621880283,3.9846218973656162,26268
D86T88,Third 20 percent,2020,129386.177,0.1904707790672591,4.914021154576528,26330
D90T93,Fourth 20 percent,2020,63315.888999999996,0.2587522141771795,2.415807127322675,26209
D90T93,Highest 20 percent,2020,110692.677,0.4523663130900578,4.235743198255079,26133
D90T93,Lowest 20 percent,2020,14463.079,0.05910607549187956,0.5500315269062559,26295
D90T93,Second 20 percent,2020,28359.542,0.11589656879887948,1.0796231917161565,26268
D90T93,Third 20 percent,2020,27865.807,0.11387882844200367,1.0583291682491456,26330
D94T98,Fourth 20 percent,2020,212661.457,0.237908291828143,8.114062230531497,26209
D94T98,Highest 20 percent,2020,343476.204,0.3842531605398283,13.143389737113996,26133
D94T98,Lowest 20 percent,2020,75857.36499999999,0.08486303246635782,2.8848589085377445,26295
D94T98,Second 20 percent,2020,117741.796,0.1317199174608198,4.482328155931171,26268
D94T98,Third 20 percent,2020,144143.149,0.16125559770485115,5.474483440941891,26330
